l1	l2	l3	l4	l5	l6	l7	l8	r1	r2	r3	r4	r5	r6	r7	r8	label
1.3280436124523547	1.4703719925146983	1.3390566781427016	1.1754213336633328	1.127544402399342	1.049714400255219	1.164101988200557	1.167461871901129	1.3318367517051193	1.4641324132855231	1.4064136576978006	1.2887449792625139	1.0605987706231668	1.0437976008237617	1.1947195784169324	1.070029590702439	Co
1.1209548371541873	1.2497999137837834	1.260670340153432	1.1024301286832687	1.1357304269695794	1.0351299701360266	1.0754692031721667	0.919922826690556	1.2486179220314675	1.1952524032914247	1.2416210336199183	1.0184851585070875	1.1358324649070606	1.047843468835849	1.0662997535519863	0.9630889128343815	Pt
1.59846496309156	1.399491431949812	1.472132975473832	1.241378923419847	1.226820462597161	1.3794303811348174	1.4418624047862063	1.2481859441182284	1.6950976514903529	1.4852406741821658	1.5046755383649508	1.2147655895142573	1.2534206519028048	1.4627160204791403	1.5000815728800843	1.6683915778940734	Co
1.6684406066334656	1.8566223618162643	1.7947893978465925	1.1278562407615136	1.0217475438155985	1.0537239406521406	1.029799006745685	1.161198115495613	1.621412752171241	1.360870584332026	1.3369157554041284	1.2761591795378613	1.2573669317955747	1.5293414461566335	1.4934516567800125	1.7358145474014572	Pt
1.6544913816690174	1.5509641496289435	1.465139516405966	1.3026578595002218	1.0303386447858953	1.3828749856942395	1.2676737152745696	1.1262634117721049	1.714003450884622	1.4766870942729635	1.5169712876086843	1.152487409319553	1.0556350243096206	1.1900665323957533	1.1050371518474964	1.0718409016223638	Pt
1.4957824318772852	1.5562740765400351	1.650744284182154	1.225474868270731	1.065983950022581	1.0630172552961754	0.9949806713886137	0.9830438678511396	1.502977931922426	1.56049194880742	1.5879683915695415	1.177670896307326	0.9751863411000686	1.0108635244371282	1.0358350151546105	1.0400741333111143	Pt
1.9255061122505615	1.6642697144691878	1.5876636517139362	1.3565405431329383	1.2920572977373372	1.419549923374539	1.5495235411286754	1.7380651886264145	1.9562985193487947	1.6502718185392826	1.6973575328864001	1.320513438885631	1.2136322963188548	1.5372071594572683	1.5910831149432798	1.8924399261013551	Co
1.4839551666263189	1.5747642805756723	1.6517766088949282	1.2040639657921455	1.0476284343338533	1.0526568072986087	0.9739562764863339	0.9505197924906408	1.5117629009552471	1.5958655554058443	1.621840863162403	1.2125571229793404	0.9704208996312754	1.0350766542041387	1.0511934858977334	1.0404191350365917	Pt
1.215685098561183	1.3422655611771435	1.3664820616603208	1.201887097683672	1.2001953547946516	0.924038865694634	0.873376952630355	0.8640765277805713	1.2679667602256353	1.3110358461488685	1.2800477023698773	1.178698706358071	1.2434699921918455	0.9426059561870805	0.9284384198572959	0.8910854748945335	Pt
2.19078064021112	1.5292870894310846	1.4863299311531564	1.3062707301320347	1.4458043178591955	1.3307538034623971	1.6756202770850022	1.8488147349840487	1.7913367780985876	1.5109675267667615	1.5072774308698853	1.2390734735023392	1.3848499439661734	1.3496613430205122	1.551723005038714	1.7856818373780146	Co
1.1605339029363544	1.2907681621392169	1.3270068124707053	1.1181445864995185	1.1560341658097937	1.0411387844327575	1.1138522931691994	0.9281310748137966	1.2674887024738097	1.2197948814635373	1.2391553271052136	1.0404712858592502	1.1337126694318305	1.0507949811360793	1.0794922423696283	0.9650283037646943	Pt
1.3738444524354319	1.4379821403176418	1.4296857266764937	1.1749766968380837	1.0832907316300233	1.0504163917064597	1.2130258670734542	1.3366796054052514	1.6076063286596844	1.5467119342066922	1.6541806959772851	1.1861783730237492	1.0235236151952498	1.106825702320044	1.3374525056237747	1.2567176885587097	Pt
1.4772592491110212	1.2445739732399868	1.2976671076219624	1.027875843352908	1.0121687861998927	1.1784038983796876	1.1596669989915813	1.090394114913539	1.6457050491333347	1.3433527813264114	1.4013765202357495	1.0753807185455524	1.0995603508596845	1.2026905144013942	1.4031828421757966	1.1085264340257461	Pt
1.2822623040773116	1.2974574187977344	1.3456525634384888	1.3853216707126126	1.5670054927985664	1.315317506012425	1.5217931508634228	1.3806264374053365	1.4145424921763694	1.3534813958470888	1.4326573358150816	1.2616404730745652	1.5367574456238715	1.1894962983408646	1.331072540814626	1.1802657364463551	Co
1.3535698573373502	1.3955703479870216	1.4294729373187836	1.0869447916514867	0.9421599396424536	1.0066574440993172	1.0954274228406866	1.0991132668670351	1.2892339208025512	1.252533835893465	1.3640703932735345	1.1099630430491167	1.023313392264164	1.0276650516989794	1.0308674215600722	1.0429882955016294	Pt
1.3361376345056946	1.693305729297115	1.609030883294705	1.10910387709201	1.1617539709192328	1.4224774889086693	1.5954691583365561	1.3578528465041255	1.2000371446778975	1.9300198400300206	1.5078615004402718	1.0913034640802626	1.0682611846371084	1.4134202963258418	1.4634121036321326	1.2183314467880844	Pt
1.3901867365927014	1.4490290693782832	1.420383166250063	1.1205488407601265	1.2096256411826265	1.0123611196273155	1.1246915957990897	1.0330298899288552	1.4085817475138056	1.3807531690665236	1.3708617579237188	1.0716333388080665	1.1536699748163717	1.0271221059808593	1.0704298754868067	1.1456353313218823	Pt
1.3393493084798604	1.4393651080934666	1.4083964105688673	1.1372897540697642	1.0439934673493299	1.0376250227570771	1.20593185463275	1.3417467494458903	1.5741892207468968	1.5129699040134184	1.6370797207507835	1.16430082970453	1.010437380928565	1.1295398882435002	1.355485502564337	1.222036864085257	Pt
1.1442407605052127	1.2789965824571243	1.3031087316734091	1.1184326419172408	1.1410366382922679	1.0381022905092372	1.0867755121799223	0.9396423202235764	1.28841298791189	1.2273113942814575	1.2920335122233229	1.046398495591112	1.1566438158892443	1.086575807756678	1.0872664128002052	0.9866346835166514	Pt
1.478227750799241	1.5568570758548328	1.6443671490514022	1.215291022333844	1.0680330820654542	1.0850574385568563	0.9954461283776689	0.9836194500264006	1.4850624567790638	1.540251042107702	1.5707594726852288	1.172111452428093	0.9528915218258995	1.0133424350057734	1.043333033406396	1.0429810550453091	Pt
1.420048785554055	1.4709751069247963	1.5483966131716091	1.2310831600682208	1.0533828682619155	1.0833133547131537	1.0244534718386678	1.0041177869583735	1.4188844471113367	1.4409276004980578	1.4603144118852787	1.1722367675942231	0.988603047871128	1.0316624207763374	1.0613639706023392	0.9984481939034276	Pt
0.8983425829558284	0.9401052099896706	0.9318038284180846	1.1030599128486962	0.9222452415191706	1.2592042177575504	1.011995349168363	1.226787041413504	1.0288248237751787	1.0451436285957685	1.0672812453692968	0.9730163470305783	1.0456065166371074	0.96413304494503	0.9981568715856858	0.9603555266321079	Pt
1.3144329591905453	1.419763152207066	1.3931162230870087	1.1518994318783262	1.0409533986046393	1.0287194515227416	1.1770817305319272	1.3208695200338036	1.53893730672848	1.533633357123579	1.661528451172396	1.1577481446610467	1.012027754353664	1.1174333009716764	1.290793717336771	1.2288158850412279	Pt
1.0935824128444145	1.2137282486209031	1.2474413871545735	1.0997854736414723	1.1275258157807468	1.0523761839585415	1.0582935600393206	0.9157756053767044	1.216684090932617	1.190035567942189	1.2254228521246848	1.0411716956800183	1.1730249409764937	1.0459453902866918	1.0782316464829322	0.9646645946015392	Pt
1.124790935696037	1.207645197742859	1.2485898914279652	1.0675438581512346	1.1142040899299797	1.0584818527151396	1.0532153486081932	1.0221237677232555	1.1903666549990801	1.2391029309631234	1.348065587813627	1.0458153729545905	1.0086135035786694	1.0162356156136663	1.113397497189878	0.9420329961516624	Pt
1.2006557567606546	1.2316641789666782	1.2760379861211364	1.3776800919042567	1.1284072165554209	1.2586243410988531	1.195322270317739	1.1469352861008104	1.1397045711148697	1.1596135177341744	1.1278313621963916	1.1569388109256027	1.256270063963039	1.1614817257435224	1.177561808822203	1.1610878293662892	Pt
1.6405371537146414	1.53568335028199	1.5585542701644834	1.1681131946480592	1.2006057569674407	1.4185731976853762	1.391808519986348	1.1608460219095917	1.927620596578059	1.6155766801283582	1.744589582697148	1.1387176359087077	1.1959544635874642	1.2957700223029829	1.3537441448991554	1.175498143812026	Pt
1.2995405241677518	1.4382907349452807	1.4665693789813892	1.1411795043235629	1.0795365992675119	1.0364921215865674	1.2149293272587303	1.3224544648313528	1.508042748358119	1.5473438983249617	1.6452134462102348	1.1419726224203213	1.014047229597283	1.1367204238040343	1.325237176554409	1.270842530804665	Pt
1.9115184524527715	1.68889912795367	1.573218137087136	1.343019769212188	1.042843096380814	1.4052302222053967	1.327233996874198	1.1673085640496998	1.9184844559428067	1.6276617774414248	1.6480386368255096	1.180329760374741	1.0784039174886093	1.2318813321590545	1.139017813071687	1.1330758026444094	Pt
1.5077934312291699	1.6048963114133483	1.664515617470762	1.2315677334176454	1.0822460898955153	1.0676487703043585	1.0042641227693752	0.9976461169761284	1.502022965037268	1.5791154113506642	1.5629639652844696	1.1908286410215012	0.9622952581277169	1.010063435874968	1.039894669203931	1.0157940338121454	Pt
1.2215994342847694	1.350201467987193	1.3711838482424614	1.198225726669138	1.2175399691972137	0.9264287541129119	0.8832366738669734	0.8880809973795648	1.2759393113348105	1.3174990062619454	1.2710312798780183	1.1729733443641224	1.2607518752116926	0.9244210283160721	0.8816610425668121	0.8707801121799119	Pt
1.5218849308004752	1.5361916241639588	1.5359009489687396	1.0742060882115496	0.9691989863408165	1.0422903392307437	0.9479301938191174	1.2320796789133348	1.4477112987822949	1.4911765601652422	1.5371531360737791	1.1748277412285257	0.9911165901492915	1.033255114137639	1.0325194974448795	1.1634411500310906	Pt
1.485619256589483	1.5674944299012579	1.4753346697306624	1.1072385631123136	1.270602579392813	1.0390949186093064	1.1689926913393347	1.1898437163409232	1.5143495057223713	1.5295098345630704	1.4008241609595948	1.1610679386386091	1.3241790562501252	1.1053812871130528	1.3116812977258439	1.3836496501532638	Co
0.9185833997594178	0.9575418675687196	0.9523915081736419	1.1744576642568672	0.962169640658168	1.327931723421756	1.030605360584999	1.2277189544705585	1.0250560399630213	1.0451174233416591	1.0762514546208741	1.0203573624696014	1.0597539726545706	0.9912332476497535	1.0149994081551714	1.048745714899698	Pt
1.3795331796180677	1.447882373108869	1.4529956583747408	1.1530317355591215	1.0603223981435113	1.0320309771537932	1.1988110574445994	1.3139445436902817	1.6125783079676363	1.5748674881755234	1.6761372625383388	1.1651040508128765	1.012070800323395	1.1067126347327565	1.304956036463173	1.2280580465430804	Pt
1.7191363757820162	1.3548239453677695	1.66067844541006	1.107739168068903	1.0898995936825322	1.0305185426646206	1.0547106761552745	1.198143286201232	2.107757621409272	1.393841931883969	1.5115210104675691	1.1943755956103748	1.1138275254982202	1.03199525880725	1.0270097074235534	1.0896296462664419	Pt
1.5148525681678797	1.529860343215033	1.640370857180994	1.218200657791637	1.1931530433393576	1.1918518469058108	1.2351605932808767	1.3033612133653298	1.539001885386321	1.4596321783602058	1.58610119722488	1.1912908127092416	1.2437484282785554	1.1460701721759243	1.1601257181751292	1.1771028702580422	Co
1.4001778468298833	1.1804266873468903	1.2131513303350339	1.01592815646906	0.9995279719026918	1.138049624314313	1.140077500429957	1.0551717307297284	1.513753125775776	1.2711078126511803	1.2912383428210463	1.0639010735292154	1.1021346099072107	1.19663878964638	1.41487519330433	1.081314038433455	Pt
1.404808777675832	1.4126414810099044	1.3825022558779996	1.1440321630503973	1.1054110710763463	1.259607817193072	1.2774283575134222	1.1547232049053238	1.5470888309162336	1.491194745281782	1.5632999655936124	1.1455120560651553	1.142699284164154	1.2610091984582223	1.2484448398500692	1.1414885728192299	Pt
1.0796036654046866	1.1420422410370976	1.1683328475166534	1.0583320070619084	1.0871459353625335	1.0605149871014696	1.0468724287413274	1.1350981045424884	1.1648912611442934	1.204603507049896	1.2781416392077984	1.053491598325051	1.0308800694931792	1.0223656067228066	1.1398670696489055	0.9412994197230488	Pt
1.3236002532598343	1.3045276033174062	1.3828983152556535	1.178877278986393	1.1921558353745134	1.0944659361226792	1.1947576839843632	1.1472306453216894	1.3558833755186805	1.362930569845552	1.3797379585990448	1.1146157456335937	1.1045528571434629	1.0060427340662894	1.0836840377268755	1.073014596453973	Co
1.6408454706602678	1.458401180743138	1.338814789465556	1.2420998218297326	1.1666177116822687	1.0990523210031176	1.1641867618249309	1.224735253771827	1.5900218347945616	1.317467676549639	1.2962517592990301	1.2814305879873675	1.2014556767229678	1.2177062002066983	1.2386505484834596	1.36795007492232	Pt
1.181592657760841	1.2496915085127416	1.257083478745137	1.2575205026751846	1.1044102198342127	1.1405894021791758	1.2210355730686357	1.1445847787018113	1.1858963998349608	1.1839906115303296	1.180640080779671	1.1408520417517858	1.2121734217027211	1.121964303001437	1.132942401949274	1.091578768597874	Pt
1.3076831460487752	1.3204568270862973	1.3480228327193213	0.9768616170627807	0.8987133248130978	0.8883223006220247	0.8976927480602752	0.8786741246901395	1.3813740370616103	1.2844599218130823	1.4601849193228509	0.9391740664633521	0.9663092082669482	0.8468538137185541	0.8364956415943157	0.7961654289168476	Pt
1.393545412114528	1.5166994206522695	1.4919081499988875	1.238765323634767	1.2876422912001186	1.0039496359456659	1.0984531240611342	1.1275698558039793	1.4929387373990761	1.4838953831894501	1.4355827322552157	1.3249405651332238	1.2886976459358466	1.0887396213587317	1.236663949636825	1.1857357550123333	Co
1.3345207443618738	1.400526352090535	1.3179205735086288	1.126021748814553	1.3596343918446288	1.0834072597971607	1.191278461162127	1.1967904776374536	1.20563897820907	1.2384991874688722	1.1967907798876503	1.107667547819467	1.2382476608076605	1.0676297054199124	1.2059551460927835	1.1593250587565138	Co
1.5867498289237223	1.3548798951280825	1.4148010125492785	1.2722125439695202	1.2619859488770966	1.641027612435077	1.5080058837944426	1.5745446328396064	1.3899535850686957	1.259479712678779	1.328007551350994	1.1944718687130285	1.3528332340071612	1.6940143137269092	1.6967430238989074	1.3404897366886872	Pt
1.4370759738895849	1.5372259778500053	1.6025526144063664	1.2134372806333238	1.2154001677085986	1.2339255963705376	1.4768938485272949	1.5727454036523454	1.39628108508213	1.479769760217446	1.5851560485529326	1.217771577883428	1.1781981263841712	1.3151957020120955	1.6114332352126535	1.540731942533471	Co
1.0576656971337677	1.4218032942632877	1.3367627847423538	1.0380122189564231	1.0230973400976486	1.1967813261391134	1.1812163370408284	0.8975901584760803	1.215873875311492	1.369591110433655	1.3727554588475517	1.0373646579385942	1.0549796234631572	1.149595418613515	1.1789237756145874	0.9747226164558636	Pt
1.2878545627480247	1.2441334447340238	1.3004009682733433	1.1540190121083604	1.15274131522707	1.182602463592897	1.1445736713281098	0.910652042500148	1.2791223996613206	1.2208105071723085	1.239714128088127	1.0899869786412424	1.2262217009688587	1.4090068600944674	1.2718980942412264	1.124417062102782	Pt
1.3458901700508035	1.4214326440789793	1.4223618665854234	1.1303128332618475	1.043907678425297	1.0144644972777659	1.173059214492986	1.3114567636139567	1.499658705872987	1.5337662599023711	1.6729347715265783	1.1317631266940895	0.9940138572413763	1.0645311455792799	1.2618374933970042	1.1699137490339098	Pt
1.7419710555599515	1.4245899112279223	1.4737851001636335	1.125766953331049	1.128823800657331	1.4394388043133606	1.3562472515820725	1.5379280635256833	1.9000118510653943	1.5139668677022975	1.6087148419755783	1.0705011208939923	1.0527699690020758	1.2968292842893243	1.321282030487401	1.1728770256298806	Co
1.4264135266714653	1.4644733880582679	1.3784277932766396	1.2287270343769947	1.809354452808071	1.0659262789075095	1.1982396850575863	1.1985513328488153	1.437847604307099	1.4526677221705102	1.4225426860447485	1.3680807258438623	1.0176682259042056	1.150413281598974	1.170357106853867	1.1816225722512947	Co
1.75278985693918	1.587511447579155	1.4962678536355543	1.4092598763910997	1.0482728080983024	1.4220844714535685	1.3255778769755242	1.2379390212193537	1.7923119679821085	1.4975165387840828	1.5712728382808265	1.15815680908537	1.0505920949988252	1.2106174238112202	1.0962650592033298	1.1182613312738363	Pt
1.9891255453617023	1.729462110021407	1.7455991269352462	1.3222701101149568	1.2656578249807222	1.4480362999094143	1.4779235904050814	1.6785794224244217	1.935043821929331	1.6955631571949816	1.576284109560541	1.239104772425716	1.219349971437133	1.4877186454723963	1.5160451749371144	1.506212039468724	Pt
1.284200937732496	1.3441506154989413	1.3496585497760418	1.1086707489539722	1.2153882552762372	1.2731520731672774	1.3883332941707627	1.4679172949892536	1.3584550567000906	1.4247676325202905	1.4176679659965128	1.1073653773125858	1.2011815606875027	1.1887169708194607	1.5174845369936365	1.2204716434614624	Co
1.138924596295151	1.124169126111228	1.1439506581639387	1.1006929548023756	1.0784409598628033	1.1017611229914162	1.0169468089998093	1.163370482212286	1.0853490167744846	1.071248354745747	1.0928299068271046	1.0516908701192331	1.1826468378631374	1.058582857458547	1.02980412235117	1.0368539430705053	Pt
1.4177692297110096	1.5006752069707798	1.516009073678931	1.117558272675448	1.0887785858712093	1.1114564967251372	1.2200669271918583	1.0896357031377049	1.5915449501220773	1.6404549665073773	1.7319093496584155	1.0718534186392956	1.0294105866395884	1.0809903223602852	1.2110018273676468	0.9385652648357906	Pt
1.3750925782865662	1.4539123170152202	1.459026169108936	1.1147128786323357	1.086314715243583	1.12705740356656	1.24762964811335	1.1171452879492985	1.5114410412543988	1.5416664558186315	1.6671586965836078	1.063580839786992	0.9991918140345909	1.08585865482916	1.1916965845759406	0.9191916016562871	Pt
1.930903293253993	1.6464547099526206	1.690086376954917	1.2225783485775514	1.126127272099045	1.3224168648438435	1.337929629447177	1.4471556001700223	1.9387725156698008	1.7814405293054605	1.953982346247175	1.251147691490223	1.2868950598983715	1.3427651087441652	1.311868490971636	1.3619316735352578	Co
1.0998609974936528	1.0735203852539419	1.1070592633818206	1.0858689654687983	1.0663547226004622	1.1037235683043587	1.0272729526449274	1.1853031705654185	1.0494046143567417	1.042023000152131	1.058627458007607	1.0301802537692994	1.1411728446529075	1.0519533770197151	1.0184937762000688	1.0106918344826203	Pt
1.529424754082563	1.452479930734448	1.4564566166179607	1.1056209973424236	1.0946630689329953	1.2408065628020335	1.1594637116331867	1.2139669366583392	1.472894195635933	1.3961736688915078	1.4034559293700504	1.206072572927144	1.0857666489373732	1.3218647089654307	1.1859435846303208	1.4459132241935915	Co
1.6744108065173595	1.392580230098903	1.3751207737084525	1.270816208880418	1.107510556715393	1.587296278137677	1.5179642208814947	1.3348614922285957	1.78825778196177	1.4022647094906497	1.4466879788093419	1.216217504559159	1.1773433311281738	1.5452128524067767	1.530247158221785	1.5092352450422502	Co
1.4378255517288876	1.3494555159165855	1.393522117262954	1.0894175019844325	1.047415278953119	1.0423506460763863	1.1239002757320358	1.274255114567376	1.2597139959831227	1.21879479941703	1.241292820879277	1.2218754557129081	1.1954795385876258	1.286389806885141	1.4687989962002617	1.5615496899493966	Pt
1.6248381900192184	1.458510194855005	1.4356306865615225	1.3836919772510332	1.5724232949791805	1.4947890105407702	1.672077542544772	1.7751227363835889	1.5417604261999434	1.3846335933083043	1.3351219439962234	1.3804690692219455	1.5672674389679626	1.7607249417946644	1.7684535943300927	1.6818359411881558	Co
1.704991661404435	1.7746667953828956	1.803061880274659	1.114047157048603	1.154788283779362	1.0294322050200144	1.086125517822741	1.0366560080863914	1.655035819584438	1.5927674125909501	1.654620410075412	1.0977504149951725	1.107992896128168	1.0365283131794074	1.0985544429663974	1.0829657919829028	Pt
1.2437720078768857	1.2324343466297758	1.2790439024945655	1.1214270979502685	1.3072824783346895	1.1340750564022637	1.2887477852008826	1.1061204581842459	1.4430106172445902	1.3185650506461064	1.3964490135740713	1.1761478861537416	1.102411376025838	1.1253779752432063	1.1045253114683118	0.9996617333020781	Pt
1.2269160665960943	1.2370631715168723	1.2789685653090164	1.2946038907214137	1.1983725798580755	1.1948957594830665	1.1766435627455036	1.0849957107379231	1.230566440768534	1.2657703461570833	1.3201899100086953	1.1924845650514653	1.1351523350394086	1.1266614567877977	1.2266397695972526	1.0608638781922912	Co
1.8028272461502866	1.7001601160521658	1.722100148822385	1.373944475060433	1.1938436049535301	1.3846991275272402	1.4158789333265807	1.2221176944305567	1.711450177785284	1.651276400796875	1.5983979764688732	1.3553288975913151	1.3331652082594365	1.538318130880594	1.61553998784848	1.3276232944895077	Co
1.287370707736968	1.4131337525782017	1.260870622621473	1.1870455807722757	1.1860174282811284	1.2176245129907153	1.3148854401891634	1.4998835136050472	1.3505222584370193	1.4366759661406003	1.3567838768646425	1.217686092794483	1.2735376435712247	1.3146279157727365	1.4793692400184775	1.5918602908806183	Co
1.1061995127829136	1.094882436564523	1.1468544726293661	0.995003848516984	1.0113477014057588	1.234077199624246	1.2770313238195279	1.3646008887747285	1.2686562272618218	1.1053520412188096	1.1215549445962594	1.0051352393119617	0.9458783412510682	1.1931525607672462	1.0880876131640136	1.142310770582304	Pt
1.3844226450067674	1.3713578942222844	1.4781005885492007	1.1463240908108896	1.1805078939289781	1.0546018888428907	0.945218221099299	1.0470879047309014	1.419341407516549	1.4116573520386562	1.4582606344466973	1.1132028420525315	1.1823324022593882	1.0639624766953109	1.0574639534154837	1.148743765737384	Pt
1.2829130277813359	1.4061611944352175	1.375253273020345	1.2265237158729008	1.4160966508788961	1.1411298031702737	1.3153187618641982	1.3283496712013299	1.2254235966062694	1.3258645906986928	1.2952814801987986	1.1163363051493826	1.4014848009768106	1.2374406572101035	1.591228254448314	1.468181359746928	Co
